id_x,id_cliente,fecha,subtotal,iva,descuento,estado_x,id_factura,id_producto,cantidad,precio_unitario,id_y,nombre_x,apellido,correo,telefono,tipo,estado_y,id,nombre_y,descripcion,precio,stock,estado,total_detalle,total_factura,agno_mes,agno,mes,nombre_cliente
215,146,2025-11-07,1975.76,414.91,9.34,Pendiente,215,91,7,206.95,146,Fernanda,Goicoechea,vinaema@example.org,+34885177044,Regular,Activo,91,España,Industria estoy hora gonzález madre.,206.95,474,Disponible,1448.6499999999999,7403.17,2025-11,2025,11,Fernanda Goicoechea
215,146,2025-11-07,1975.76,414.91,9.34,Pendiente,215,143,4,341.76,146,Fernanda,Goicoechea,vinaema@example.org,+34885177044,Regular,Activo,143,Cual,Oro expresión precios j siempre opinión por.,341.76,481,Agotado,1367.04,7403.17,2025-11,2025,11,Fernanda Goicoechea
215,146,2025-11-07,1975.76,414.91,9.34,Pendiente,215,100,6,435.09,146,Fernanda,Goicoechea,vinaema@example.org,+34885177044,Regular,Activo,100,Especial,Son sociales violencia.,435.09,159,Agotado,2610.54,7403.17,2025-11,2025,11,Fernanda Goicoechea
215,146,2025-11-07,1975.76,414.91,9.34,Pendiente,215,19,8,19.03,146,Fernanda,Goicoechea,vinaema@example.org,+34885177044,Regular,Activo,19,Pasa,Director algunas particular difícil persona.,19.03,406,Disponible,152.24,7403.17,2025-11,2025,11,Fernanda Goicoechea
215,146,2025-11-07,1975.76,414.91,9.34,Pendiente,215,169,3,285.62,146,Fernanda,Goicoechea,vinaema@example.org,+34885177044,Regular,Activo,169,Nunca,Queda cambio función nuestros libre.,285.62,272,Agotado,856.86,7403.17,2025-11,2025,11,Fernanda Goicoechea
216,221,2025-09-26,802.45,168.51,72.31,Pagada,216,79,2,108.65,221,Isaura,Salvà,corona57@example.org,+34 748 250 963,Premium,Activo,79,Humana,Orden necesidad m casi.,108.65,476,Agotado,217.3,752.98,2025-09,2025,9,Isaura Salvà
216,221,2025-09-26,802.45,168.51,72.31,Pagada,216,9,8,66.96,221,Isaura,Salvà,corona57@example.org,+34 748 250 963,Premium,Activo,9,Sueño,Hacia popular guerra esa misma jamás mayores.,66.96,223,Agotado,535.68,752.98,2025-09,2025,9,Isaura Salvà
217,191,2026-01-22,986.83,207.23,16.68,Pendiente,217,30,7,23.45,191,Encarnacion,Peinado,jesuspont@example.net,+34946552736,Regular,Activo,30,Pueblo,Juicio actividad calle total diferentes.,23.45,430,Disponible,164.15,2680.7,2026-01,2026,1,Encarnacion Peinado
217,191,2026-01-22,986.83,207.23,16.68,Pendiente,217,62,1,81.23,191,Encarnacion,Peinado,jesuspont@example.net,+34946552736,Regular,Activo,62,Quien,Humana único el electoral equipo.,81.23,334,Disponible,81.23,2680.7,2026-01,2026,1,Encarnacion Peinado
217,191,2026-01-22,986.83,207.23,16.68,Pendiente,217,172,4,252.21,191,Encarnacion,Peinado,jesuspont@example.net,+34946552736,Regular,Activo,172,Cómo,Afirmó economía miedo buenos.,252.21,215,Agotado,1008.84,2680.7,2026-01,2026,1,Encarnacion Peinado
217,191,2026-01-22,986.83,207.23,16.68,Pendiente,217,158,2,95.58,191,Encarnacion,Peinado,jesuspont@example.net,+34946552736,Regular,Activo,158,Dan,Dentro aquel ministro anterior.,95.58,497,Disponible,191.16,2680.7,2026-01,2026,1,Encarnacion Peinado
217,191,2026-01-22,986.83,207.23,16.68,Pendiente,217,166,4,308.83,191,Encarnacion,Peinado,jesuspont@example.net,+34946552736,Regular,Activo,166,Deja,Favor negro siete gobierno construcción estuvo quiere éste.,308.83,67,Agotado,1235.32,2680.7,2026-01,2026,1,Encarnacion Peinado
218,53,2025-05-23,1893.87,397.71,51.63,Pendiente,218,81,8,140.1,53,Jenaro,Almansa,liliana34@example.net,+34983 104 132,Premium,Activo,81,Joven,Centros españoles valor lleva bueno habrá.,140.1,414,Agotado,1120.8,1744.96,2025-05,2025,5,Jenaro Almansa
218,53,2025-05-23,1893.87,397.71,51.63,Pendiente,218,58,2,312.08,53,Jenaro,Almansa,liliana34@example.net,+34983 104 132,Premium,Activo,58,Manos,Llamado cabeza datos cuando mirada carlos.,312.08,88,Agotado,624.16,1744.96,2025-05,2025,5,Jenaro Almansa
219,132,2025-04-24,1346.96,282.86,60.4,Pagada,219,194,10,21.71,132,Felisa,Morera,ana-sofia27@example.com,+34 820 93 60 76,Premium,Activo,194,Pasar,Compañía objetivo torno aire millones lo corte.,21.71,70,Agotado,217.10000000000002,2123.45,2025-04,2025,4,Felisa Morera
219,132,2025-04-24,1346.96,282.86,60.4,Pagada,219,71,7,67.09,132,Felisa,Morera,ana-sofia27@example.com,+34 820 93 60 76,Premium,Activo,71,Fuerte,Junio desarrollo muchas ya grandes pues puso.,67.09,299,Agotado,469.63,2123.45,2025-04,2025,4,Felisa Morera
219,132,2025-04-24,1346.96,282.86,60.4,Pagada,219,22,4,359.18,132,Felisa,Morera,ana-sofia27@example.com,+34 820 93 60 76,Premium,Activo,22,Cuales,Fútbol especial luz especie sangre acerca.,359.18,37,Disponible,1436.72,2123.45,2025-04,2025,4,Felisa Morera
220,200,2025-05-25,1651.87,346.89,25.79,Pendiente,220,199,8,389.01,200,Maximiliano,Solsona,idonaire@example.net,+34 911 65 67 16,Premium,Inactivo,199,Bastante,Lejos oposición oposición hubo contrario ninguna.,389.01,256,Disponible,3112.08,12052.57,2025-05,2025,5,Maximiliano Solsona
220,200,2025-05-25,1651.87,346.89,25.79,Pendiente,220,106,10,12.8,200,Maximiliano,Solsona,idonaire@example.net,+34 911 65 67 16,Premium,Inactivo,106,Cosas,García ciento medios datos fuerzas derechos pone un.,12.8,281,Agotado,128.0,12052.57,2025-05,2025,5,Maximiliano Solsona
220,200,2025-05-25,1651.87,346.89,25.79,Pendiente,220,95,8,437.97,200,Maximiliano,Solsona,idonaire@example.net,+34 911 65 67 16,Premium,Inactivo,95,Fiscal,Ii centros objetivo es larga.,437.97,492,Disponible,3503.76,12052.57,2025-05,2025,5,Maximiliano Solsona
220,200,2025-05-25,1651.87,346.89,25.79,Pendiente,220,101,9,65.27,200,Maximiliano,Solsona,idonaire@example.net,+34 911 65 67 16,Premium,Inactivo,101,Siendo,Juego interés hoy internacional.,65.27,195,Disponible,587.43,12052.57,2025-05,2025,5,Maximiliano Solsona
220,200,2025-05-25,1651.87,346.89,25.79,Pendiente,220,87,10,472.13,200,Maximiliano,Solsona,idonaire@example.net,+34 911 65 67 16,Premium,Inactivo,87,Resulta,Europea conocer hombre trata.,472.13,206,Agotado,4721.3,12052.57,2025-05,2025,5,Maximiliano Solsona
222,217,2025-03-15,1452.04,304.93,70.53,Pagada,222,36,10,478.21,217,Natanael,Reguera,kikebonilla@example.org,+34 902 925 040,VIP,Inactivo,36,Valor,Fuera queda sería agua así pedro piel.,478.21,330,Disponible,4782.099999999999,4782.099999999999,2025-03,2025,3,Natanael Reguera
224,259,2025-06-30,1811.2,380.35,90.31,Cancelada,224,23,1,493.23,259,Leire,Sainz,emiliamedina@example.org,+34 844 383 579,Regular,Activo,23,Así,Hombres poco y vuelta pequeño vuelta sociedad.,493.23,179,Disponible,493.23,3805.26,2025-06,2025,6,Leire Sainz
224,259,2025-06-30,1811.2,380.35,90.31,Cancelada,224,40,10,214.5,259,Leire,Sainz,emiliamedina@example.org,+34 844 383 579,Regular,Activo,40,Tan,Cultura no vista calidad cantidad posibilidad vio social.,214.5,472,Agotado,2145.0,3805.26,2025-06,2025,6,Leire Sainz
224,259,2025-06-30,1811.2,380.35,90.31,Cancelada,224,199,3,389.01,259,Leire,Sainz,emiliamedina@example.org,+34 844 383 579,Regular,Activo,199,Bastante,Lejos oposición oposición hubo contrario ninguna.,389.01,256,Disponible,1167.03,3805.26,2025-06,2025,6,Leire Sainz
225,145,2025-12-27,136.0,28.56,6.97,Cancelada,225,19,3,19.03,145,Eutimio,Martínez,tomasamor@example.org,+34 843 32 63 12,Premium,Activo,19,Pasa,Director algunas particular difícil persona.,19.03,406,Disponible,57.09,57.09,2025-12,2025,12,Eutimio Martínez
226,68,2025-12-31,685.19,143.89,12.08,Pendiente,226,89,6,138.74,68,Luís,Ballesteros,samantaegea@example.com,+34832 06 99 99,VIP,Activo,89,Jefe,Mujer presencia etc algo aunque.,138.74,356,Disponible,832.44,1186.94,2025-12,2025,12,Luís Ballesteros
226,68,2025-12-31,685.19,143.89,12.08,Pendiente,226,39,4,70.4,68,Luís,Ballesteros,samantaegea@example.com,+34832 06 99 99,VIP,Activo,39,Aquella,Misma dio período millones.,70.4,19,Agotado,281.6,1186.94,2025-12,2025,12,Luís Ballesteros
226,68,2025-12-31,685.19,143.89,12.08,Pendiente,226,59,6,12.15,68,Luís,Ballesteros,samantaegea@example.com,+34832 06 99 99,VIP,Activo,59,Tarde,Quedó sé todavía flores.,12.15,111,Disponible,72.9,1186.94,2025-12,2025,12,Luís Ballesteros
227,217,2025-05-30,1413.98,296.94,32.08,Pagada,227,191,5,216.63,217,Natanael,Reguera,kikebonilla@example.org,+34 902 925 040,VIP,Inactivo,191,Están,Radio creo paz trabajar allá entrar servicios derecha.,216.63,91,Disponible,1083.15,1083.15,2025-05,2025,5,Natanael Reguera
228,204,2026-01-14,389.38,81.77,29.37,Pagada,228,73,4,345.96,204,Clara,Ricart,eduborrell@example.org,+34919 401 200,VIP,Activo,73,Meses,Vida hacía carrera pudo unos.,345.96,315,Disponible,1383.84,2946.83,2026-01,2026,1,Clara Ricart
228,204,2026-01-14,389.38,81.77,29.37,Pagada,228,26,2,234.97,204,Clara,Ricart,eduborrell@example.org,+34919 401 200,VIP,Activo,26,Sabe,Encima ciencia deja.,234.97,269,Disponible,469.94,2946.83,2026-01,2026,1,Clara Ricart
228,204,2026-01-14,389.38,81.77,29.37,Pagada,228,18,5,218.61,204,Clara,Ricart,eduborrell@example.org,+34919 401 200,VIP,Activo,18,Ambos,Papel g j marzo contra estuvo hizo.,218.61,325,Agotado,1093.0500000000002,2946.83,2026-01,2026,1,Clara Ricart
229,61,2025-09-12,1825.6,383.38,7.37,Cancelada,229,144,10,278.05,61,Reynaldo,Maestre,candido59@example.net,+34879 461 172,Regular,Inactivo,144,Quizá,Al texto fuego esa.,278.05,147,Agotado,2780.5,4258.02,2025-09,2025,9,Reynaldo Maestre
229,61,2025-09-12,1825.6,383.38,7.37,Cancelada,229,77,4,369.38,61,Reynaldo,Maestre,candido59@example.net,+34879 461 172,Regular,Inactivo,77,He,García blanco ni imágenes quien.,369.38,498,Agotado,1477.52,4258.02,2025-09,2025,9,Reynaldo Maestre
230,143,2025-10-24,34.34,7.21,95.64,Pagada,230,178,7,154.28,143,Maximiano,Almansa,piedad14@example.net,+34919 05 22 50,Regular,Inactivo,178,Reforma,Ex aire profesional deseo.,154.28,415,Disponible,1079.96,4514.84,2025-10,2025,10,Maximiano Almansa
230,143,2025-10-24,34.34,7.21,95.64,Pagada,230,150,8,429.36,143,Maximiano,Almansa,piedad14@example.net,+34919 05 22 50,Regular,Inactivo,150,Falta,Trabajo entonces derechos sector quien parecía él.,429.36,306,Disponible,3434.88,4514.84,2025-10,2025,10,Maximiano Almansa
231,256,2025-03-09,28.48,5.98,77.16,Pagada,231,18,2,218.61,256,Eleuterio,Castejón,tlarrea@example.net,+34800 621 601,Premium,Activo,18,Ambos,Papel g j marzo contra estuvo hizo.,218.61,325,Agotado,437.22,437.22,2025-03,2025,3,Eleuterio Castejón
232,234,2025-07-03,359.25,75.44,56.81,Pagada,232,4,7,103.54,234,Epifanio,Balaguer,bllorente@example.org,+34973010172,VIP,Activo,4,Les,Sur técnica menos.,103.54,266,Disponible,724.7800000000001,2637.05,2025-07,2025,7,Epifanio Balaguer
232,234,2025-07-03,359.25,75.44,56.81,Pagada,232,176,7,223.83,234,Epifanio,Balaguer,bllorente@example.org,+34973010172,VIP,Activo,176,Económico,Alto juez tiempo.,223.83,500,Disponible,1566.8100000000002,2637.05,2025-07,2025,7,Epifanio Balaguer
232,234,2025-07-03,359.25,75.44,56.81,Pagada,232,94,1,345.46,234,Epifanio,Balaguer,bllorente@example.org,+34973010172,VIP,Activo,94,Quien,Cuales haya sólo habría.,345.46,243,Disponible,345.46,2637.05,2025-07,2025,7,Epifanio Balaguer
233,245,2026-02-15,1193.21,250.57,17.47,Pagada,233,16,8,189.49,245,Sonia,Sancho,wperez@example.org,+34 824 113 361,Premium,Activo,16,Crisis,Contenido buena era partidos.,189.49,61,Disponible,1515.92,3922.08,2026-02,2026,2,Sonia Sancho
233,245,2026-02-15,1193.21,250.57,17.47,Pagada,233,80,3,477.47,245,Sonia,Sancho,wperez@example.org,+34 824 113 361,Premium,Activo,80,Tenemos,Izquierda pueblo meses años.,477.47,20,Agotado,1432.41,3922.08,2026-02,2026,2,Sonia Sancho
233,245,2026-02-15,1193.21,250.57,17.47,Pagada,233,24,5,194.75,245,Sonia,Sancho,wperez@example.org,+34 824 113 361,Premium,Activo,24,Podemos,Hicieron número y poco niños.,194.75,183,Agotado,973.75,3922.08,2026-02,2026,2,Sonia Sancho
234,66,2025-11-09,1523.41,319.92,41.14,Cancelada,234,80,7,477.47,66,Martina,Benítez,barreraeugenia@example.net,+34 842775216,Premium,Inactivo,80,Tenemos,Izquierda pueblo meses años.,477.47,20,Agotado,3342.29,4279.19,2025-11,2025,11,Martina Benítez
234,66,2025-11-09,1523.41,319.92,41.14,Cancelada,234,90,2,468.45,66,Martina,Benítez,barreraeugenia@example.net,+34 842775216,Premium,Inactivo,90,Apenas,Final cierto tema pensar suerte cual expresión.,468.45,256,Agotado,936.9,4279.19,2025-11,2025,11,Martina Benítez
235,119,2025-11-03,891.41,187.2,7.22,Pendiente,235,103,1,374.6,119,Demetrio,Ferrera,dimascantero@example.net,+34749584567,Regular,Inactivo,103,Tan,Muerto imposible estaba tenía.,374.6,470,Disponible,374.6,3138.2799999999997,2025-11,2025,11,Demetrio Ferrera
235,119,2025-11-03,891.41,187.2,7.22,Pendiente,235,94,8,345.46,119,Demetrio,Ferrera,dimascantero@example.net,+34749584567,Regular,Inactivo,94,Quien,Cuales haya sólo habría.,345.46,243,Disponible,2763.68,3138.2799999999997,2025-11,2025,11,Demetrio Ferrera
236,167,2025-05-22,511.27,107.37,56.53,Cancelada,236,48,3,5.78,167,Agapito,Varela,maria-teresagil@example.com,+34917 05 38 34,Regular,Inactivo,48,Últimos,Atrás hombre vez g debe carrera.,5.78,123,Agotado,17.34,2703.53,2025-05,2025,5,Agapito Varela
236,167,2025-05-22,511.27,107.37,56.53,Cancelada,236,64,8,255.49,167,Agapito,Varela,maria-teresagil@example.com,+34917 05 38 34,Regular,Inactivo,64,Consejo,Área lleva ejército vamos oro niños.,255.49,391,Agotado,2043.92,2703.53,2025-05,2025,5,Agapito Varela
236,167,2025-05-22,511.27,107.37,56.53,Cancelada,236,1,2,226.5,167,Agapito,Varela,maria-teresagil@example.com,+34917 05 38 34,Regular,Inactivo,1,Hechos,Gran participación diferencia.,226.5,344,Agotado,453.0,2703.53,2025-05,2025,5,Agapito Varela
236,167,2025-05-22,511.27,107.37,56.53,Cancelada,236,161,1,189.27,167,Agapito,Varela,maria-teresagil@example.com,+34917 05 38 34,Regular,Inactivo,161,Cuales,Vía sola valores entrar capacidad chile últimos.,189.27,468,Agotado,189.27,2703.53,2025-05,2025,5,Agapito Varela
237,184,2025-07-17,1370.49,287.8,60.61,Cancelada,237,158,1,95.58,184,Jacobo,Valbuena,zsalgado@example.net,+34846241626,VIP,Inactivo,158,Dan,Dentro aquel ministro anterior.,95.58,497,Disponible,95.58,1832.0,2025-07,2025,7,Jacobo Valbuena
237,184,2025-07-17,1370.49,287.8,60.61,Cancelada,237,143,4,341.76,184,Jacobo,Valbuena,zsalgado@example.net,+34846241626,VIP,Inactivo,143,Cual,Oro expresión precios j siempre opinión por.,341.76,481,Agotado,1367.04,1832.0,2025-07,2025,7,Jacobo Valbuena
237,184,2025-07-17,1370.49,287.8,60.61,Cancelada,237,77,1,369.38,184,Jacobo,Valbuena,zsalgado@example.net,+34846241626,VIP,Inactivo,77,He,García blanco ni imágenes quien.,369.38,498,Agotado,369.38,1832.0,2025-07,2025,7,Jacobo Valbuena
238,76,2025-04-08,688.1,144.5,30.77,Pagada,238,46,10,496.13,76,Edelmira,Tomas,saturninaprada@example.org,+34 716324101,Regular,Inactivo,46,Joven,Tarde sala experiencia igual noche actividades rey.,496.13,304,Disponible,4961.3,6011.62,2025-04,2025,4,Edelmira Tomas
238,76,2025-04-08,688.1,144.5,30.77,Pagada,238,53,8,131.29,76,Edelmira,Tomas,saturninaprada@example.org,+34 716324101,Regular,Inactivo,53,Quizá,Recursos pesetas sí comisión pequeño ellos camino.,131.29,488,Agotado,1050.32,6011.62,2025-04,2025,4,Edelmira Tomas
239,16,2025-09-19,1806.42,379.35,45.42,Cancelada,239,167,6,275.76,16,Vasco,Cruz medina,cr@example.com,+34 885677826,VIP,Activo,167,Antonio,Éste calidad encuentran.,275.76,90,Agotado,1654.56,3971.51,2025-09,2025,9,Vasco Cruz medina
239,16,2025-09-19,1806.42,379.35,45.42,Cancelada,239,69,4,348.38,16,Vasco,Cruz medina,cr@example.com,+34 885677826,VIP,Activo,69,Hoy,Economía presenta gracias época.,348.38,171,Disponible,1393.52,3971.51,2025-09,2025,9,Vasco Cruz medina
239,16,2025-09-19,1806.42,379.35,45.42,Cancelada,239,47,1,229.59,16,Vasco,Cruz medina,cr@example.com,+34 885677826,VIP,Activo,47,Les,Económica organización mil efectos.,229.59,450,Disponible,229.59,3971.51,2025-09,2025,9,Vasco Cruz medina
239,16,2025-09-19,1806.42,379.35,45.42,Cancelada,239,142,2,346.92,16,Vasco,Cruz medina,cr@example.com,+34 885677826,VIP,Activo,142,Anterior,Sabe bastante niveles distintos oro plan.,346.92,283,Agotado,693.84,3971.51,2025-09,2025,9,Vasco Cruz medina
240,120,2025-10-27,1918.1,402.8,40.57,Pagada,240,1,8,226.5,120,Simón,Ocaña,jmartorell@example.com,+34983 233 531,Premium,Activo,1,Hechos,Gran participación diferencia.,226.5,344,Agotado,1812.0,2305.23,2025-10,2025,10,Simón Ocaña
240,120,2025-10-27,1918.1,402.8,40.57,Pagada,240,23,1,493.23,120,Simón,Ocaña,jmartorell@example.com,+34983 233 531,Premium,Activo,23,Así,Hombres poco y vuelta pequeño vuelta sociedad.,493.23,179,Disponible,493.23,2305.23,2025-10,2025,10,Simón Ocaña
241,289,2025-04-08,1879.3,394.65,75.7,Pendiente,241,111,7,186.39,289,Corona,Pagès,kperales@example.com,+34945 377 437,Premium,Inactivo,111,Informe,Momento al estamos b período revolución interés.,186.39,133,Agotado,1304.73,1304.73,2025-04,2025,4,Corona Pagès
243,273,2025-11-14,200.85,42.18,95.14,Pendiente,243,152,8,199.29,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,152,República,Línea existe jóvenes podemos puede.,199.29,270,Agotado,1594.32,4048.3599999999997,2025-11,2025,11,Oriana Sánchez
243,273,2025-11-14,200.85,42.18,95.14,Pendiente,243,187,8,226.76,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,187,Papel,Mientras existencia cabo presente segunda pone.,226.76,286,Disponible,1814.08,4048.3599999999997,2025-11,2025,11,Oriana Sánchez
243,273,2025-11-14,200.85,42.18,95.14,Pendiente,243,198,6,106.66,273,Oriana,Sánchez,gallardoanna@example.com,+34849636040,Premium,Inactivo,198,Cómo,Aunque larga empresa capital natural serán encontrar.,106.66,300,Agotado,639.96,4048.3599999999997,2025-11,2025,11,Oriana Sánchez
244,95,2025-04-21,1090.86,229.08,22.83,Pendiente,244,141,5,453.83,95,Che,Arnau,iferrer@example.net,+34942 84 10 71,Regular,Activo,141,Sectores,Máximo trabajar dado.,453.83,198,Disponible,2269.15,7595.71,2025-04,2025,4,Che Arnau
244,95,2025-04-21,1090.86,229.08,22.83,Pendiente,244,56,4,72.4,95,Che,Arnau,iferrer@example.net,+34942 84 10 71,Regular,Activo,56,Los,Hombre pueblo cuba esos.,72.4,411,Agotado,289.6,7595.71,2025-04,2025,4,Che Arnau
244,95,2025-04-21,1090.86,229.08,22.83,Pendiente,244,29,4,262.11,95,Che,Arnau,iferrer@example.net,+34942 84 10 71,Regular,Activo,29,Norte,México equipo grupo unas defensa exterior agua esfuerzo.,262.11,267,Agotado,1048.44,7595.71,2025-04,2025,4,Che Arnau
244,95,2025-04-21,1090.86,229.08,22.83,Pendiente,244,11,7,152.94,95,Che,Arnau,iferrer@example.net,+34942 84 10 71,Regular,Activo,11,Muerte,Programas largo destino señor militar base.,152.94,406,Disponible,1070.58,7595.71,2025-04,2025,4,Che Arnau
244,95,2025-04-21,1090.86,229.08,22.83,Pendiente,244,158,3,95.58,95,Che,Arnau,iferrer@example.net,+34942 84 10 71,Regular,Activo,158,Dan,Dentro aquel ministro anterior.,95.58,497,Disponible,286.74,7595.71,2025-04,2025,4,Che Arnau
244,95,2025-04-21,1090.86,229.08,22.83,Pendiente,244,28,10,263.12,95,Che,Arnau,iferrer@example.net,+34942 84 10 71,Regular,Activo,28,Buscar,Rodríguez deseo mundo programa.,263.12,238,Disponible,2631.2,7595.71,2025-04,2025,4,Che Arnau
245,34,2025-05-11,111.43,23.4,18.08,Pagada,245,73,6,345.96,34,Adora,Anaya,martinezalejandra@example.net,+34876 68 71 51,Regular,Activo,73,Meses,Vida hacía carrera pudo unos.,345.96,315,Disponible,2075.7599999999998,4423.15,2025-05,2025,5,Adora Anaya
245,34,2025-05-11,111.43,23.4,18.08,Pagada,245,37,8,16.79,34,Adora,Anaya,martinezalejandra@example.net,+34876 68 71 51,Regular,Activo,37,Abril,Mucha dinero antes mar centros amigo pesetas seguro.,16.79,280,Disponible,134.32,4423.15,2025-05,2025,5,Adora Anaya
245,34,2025-05-11,111.43,23.4,18.08,Pagada,245,69,4,348.38,34,Adora,Anaya,martinezalejandra@example.net,+34876 68 71 51,Regular,Activo,69,Hoy,Economía presenta gracias época.,348.38,171,Disponible,1393.52,4423.15,2025-05,2025,5,Adora Anaya
245,34,2025-05-11,111.43,23.4,18.08,Pagada,245,60,5,163.91,34,Adora,Anaya,martinezalejandra@example.net,+34876 68 71 51,Regular,Activo,60,Resultado,Ciudad toma trabajadores resulta gonzález valores.,163.91,84,Agotado,819.55,4423.15,2025-05,2025,5,Adora Anaya
246,56,2026-01-06,181.33,38.08,80.1,Pagada,246,68,4,384.66,56,Lucio,Iñiguez,mohamed81@example.com,+34 858 113 248,Premium,Activo,68,Particular,Quería diez realizar militar aire oposición parecía.,384.66,34,Disponible,1538.64,1538.64,2026-01,2026,1,Lucio Iñiguez
247,99,2025-12-27,886.92,186.25,7.55,Pagada,247,53,5,131.29,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,53,Quizá,Recursos pesetas sí comisión pequeño ellos camino.,131.29,488,Agotado,656.4499999999999,9678.42,2025-12,2025,12,Elías Paniagua
247,99,2025-12-27,886.92,186.25,7.55,Pagada,247,101,9,65.27,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,101,Siendo,Juego interés hoy internacional.,65.27,195,Disponible,587.43,9678.42,2025-12,2025,12,Elías Paniagua
247,99,2025-12-27,886.92,186.25,7.55,Pagada,247,4,2,103.54,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,4,Les,Sur técnica menos.,103.54,266,Disponible,207.08,9678.42,2025-12,2025,12,Elías Paniagua
247,99,2025-12-27,886.92,186.25,7.55,Pagada,247,65,2,466.39,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,65,Opinión,Hechos anterior donde hechos hija.,466.39,48,Agotado,932.78,9678.42,2025-12,2025,12,Elías Paniagua
247,99,2025-12-27,886.92,186.25,7.55,Pagada,247,141,9,453.83,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,141,Sectores,Máximo trabajar dado.,453.83,198,Disponible,4084.47,9678.42,2025-12,2025,12,Elías Paniagua
247,99,2025-12-27,886.92,186.25,7.55,Pagada,247,196,3,213.21,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,196,Texto,Interés llegado hombre esas propios.,213.21,499,Disponible,639.63,9678.42,2025-12,2025,12,Elías Paniagua
247,99,2025-12-27,886.92,186.25,7.55,Pagada,247,169,9,285.62,99,Elías,Paniagua,pablo52@example.com,+34 941 02 26 38,Regular,Activo,169,Nunca,Queda cambio función nuestros libre.,285.62,272,Agotado,2570.58,9678.42,2025-12,2025,12,Elías Paniagua
248,1,2025-07-30,907.37,190.55,43.06,Cancelada,248,171,8,335.82,1,Nico,Olmedo,ernesto33@example.org,+34 878 80 85 19,Premium,Activo,171,Ésta,Unidos idea seguridad cabo.,335.82,291,Disponible,2686.56,3154.02,2025-07,2025,7,Nico Olmedo
248,1,2025-07-30,907.37,190.55,43.06,Cancelada,248,43,2,233.73,1,Nico,Olmedo,ernesto33@example.org,+34 878 80 85 19,Premium,Activo,43,Horas,Título total abril vez.,233.73,404,Disponible,467.46,3154.02,2025-07,2025,7,Nico Olmedo
249,22,2025-07-02,1749.95,367.49,36.54,Pagada,249,9,5,66.96,22,Pascual,Salvador,herbertocorrea@example.net,+34 807 375 929,Premium,Activo,9,Sueño,Hacia popular guerra esa misma jamás mayores.,66.96,223,Agotado,334.79999999999995,334.79999999999995,2025-07,2025,7,Pascual Salvador
250,42,2025-07-30,794.18,166.78,42.29,Pendiente,250,141,5,453.83,42,Rosa,Pinilla,zairasotelo@example.org,+34822 06 50 07,VIP,Activo,141,Sectores,Máximo trabajar dado.,453.83,198,Disponible,2269.15,2269.15,2025-07,2025,7,Rosa Pinilla
251,21,2025-12-17,141.08,29.63,32.01,Cancelada,251,30,4,23.45,21,Venceslás,López,kechevarria@example.com,+34 848 323 556,Regular,Activo,30,Pueblo,Juicio actividad calle total diferentes.,23.45,430,Disponible,93.8,2688.57,2025-12,2025,12,Venceslás López
251,21,2025-12-17,141.08,29.63,32.01,Cancelada,251,90,2,468.45,21,Venceslás,López,kechevarria@example.com,+34 848 323 556,Regular,Activo,90,Apenas,Final cierto tema pensar suerte cual expresión.,468.45,256,Agotado,936.9,2688.57,2025-12,2025,12,Venceslás López
251,21,2025-12-17,141.08,29.63,32.01,Cancelada,251,168,5,301.18,21,Venceslás,López,kechevarria@example.com,+34 848 323 556,Regular,Activo,168,Encuentra,Cargo esos quien sectores voluntad.,301.18,211,Disponible,1505.9,2688.57,2025-12,2025,12,Venceslás López
251,21,2025-12-17,141.08,29.63,32.01,Cancelada,251,194,7,21.71,21,Venceslás,López,kechevarria@example.com,+34 848 323 556,Regular,Activo,194,Pasar,Compañía objetivo torno aire millones lo corte.,21.71,70,Agotado,151.97,2688.57,2025-12,2025,12,Venceslás López
252,292,2025-08-06,96.59,20.28,89.3,Pagada,252,72,1,121.46,292,América,Benavides,noepinto@example.net,+34 979780459,VIP,Inactivo,72,Madrid,Zonas vista intereses aspecto región acuerdo.,121.46,25,Disponible,121.46,121.46,2025-08,2025,8,América Benavides
253,219,2025-03-13,1687.47,354.37,99.86,Pagada,253,179,5,28.44,219,Ana Sofía,Hoz,rouracalisto@example.org,+34947 28 60 49,Regular,Activo,179,Términos,Solución todas queda.,28.44,73,Disponible,142.20000000000002,4639.67,2025-03,2025,3,Ana Sofía Hoz
253,219,2025-03-13,1687.47,354.37,99.86,Pagada,253,164,5,93.08,219,Ana Sofía,Hoz,rouracalisto@example.org,+34947 28 60 49,Regular,Activo,164,Animales,Vino siglo deseo difícil.,93.08,143,Agotado,465.4,4639.67,2025-03,2025,3,Ana Sofía Hoz
